ID,PaperID,Reference In RG
1151,1732444, '1809248'
1152,1732444, '1805243'
1153,1732444, '1798498'
1154,1732444, '1805638'
1155,1732444, '1805421'
1156,1732444, '1802404'
1157,1732444, '1754894'
1158,1732444, '1796457'
1159,1732444, '1777667'
1160,1732444, '1746710'
1161,1732444, '235329300'
1162,1732444, '234314927'
1163,1732444, '234471464'
1164,1732444, '234414150'
1165,1732444, '234228812'
1166,1732444, '230928775'
1167,1732444, '234187468'
1168,1732444, '232796877'
1169,1732444, '232790442'
1170,1732444, '231033067'
1171,1732444, '230793963'
1172,1732444, '227757253'
1173,1732444, '227738538'
1174,1732444, '227724704'
1175,1732444, '227646592'
1176,1732444, '2226973'
1177,1732444, '4674782'
1178,1732444, '2230198'
1179,1732444, '2228634'
1180,1732444, '2223574'
1181,1732444, '1925558'
1182,1732444, '1817112'
1183,1732444, '2222462'
1184,1732444, '1929350'
1185,1732444, '1926699'
1186,1732444, '1813672'
1187,1732444, '1814789'
1188,1732444, '1813950'
1189,1732444, '1812817'
1190,1732444, '1809248'
1191,1732444, '1805243'
1192,1732444, '1798498'
1193,1732444, '1805638'
1194,1732444, '1805421'
1195,1732444, '1802404'
1196,1732444, '1754894'
1197,1732444, '1796457'
1198,1732444, '1777667'
1199,1732444, '1746710'
1200,1732445,'243112211'
1201,1732445, '2137506'
1202,1732445, '2136862'
1203,1732445, '2132196'
1204,1732445, '2109136'
1205,1732445, '301858438'
1206,1732445, '240094065'
1207,1732445, '226616558'
1208,1732445, '224043419'
1209,1732445, '222670218'
1210,1732445, '38337790'
1211,1732445, '38337550'
1212,1732445, '2142140'
1213,1732445, '2139276'
1214,1732445, '2133443'
1215,1732445, '2116621'
1216,1732445, '2116620'
1217,1732445, '2114016'
1218,1732445, '2108711'
1219,1732445, '2107935'
1220,1732445, '2107593'
1221,1732445, '2107522'
1222,1732445, '2099373'
1223,1732446,'315650293'
1224,1732446, '259800159'
1225,1732446, '30844059'
1226,1732446, '2142981'
1227,1732446, '2140380'
1228,1732446, '2139078'
1229,1732446, '1918664'
1230,1732446, '346684526'
1231,1732446, '345248142'
1232,1732446, '317836560'
1233,1732446, '313420465'
1234,1732446, '307894375'
1235,1732446, '305950382'
1236,1732446, '268308696'
1237,1732446, '265953423'
1238,1732446, '265681799'
1239,1732446, '252135673'
1240,1732446, '250752627'
1241,1732446, '247559673'
1242,1732446, '247048510'
1243,1732446, '246861701'
1244,1732446, '246335334'
1245,1732446, '246318207'
1246,1732446, '243113641'
1247,1732446, '243030068'
1248,1732446, '242971982'
1249,1732446, '231950573'
1250,1732446, '227278378'
1251,1732446, '226792606'
1252,1732446, '225719557'
1253,1732446, '41224926'
1254,1732446, '38353152'
1255,1732446, '38353080'
1256,1732446, '30833615'
1257,1732446, '28050825'
1258,1732446, '24356730'
1259,1732446, '24356725'
1260,1732446, '2874813'
1261,1732446, '2441005'
1262,1732446, '2141608'
1263,1732446, '2113272'
1264,1732446, '2108692'
1265,1732446, '2098173'
1266,1732446, '1755182'
1267,1732447,'252970676'
1268,1732447, '234536718'
1269,1732447, '234480822'
1270,1732447, '228925393'
1271,1732447, '227623565'
1272,1732447, '23924152'
1273,1732447, '2229137'
1274,1732447, '2228247'
1275,1732447, '1744443'
1276,1732447, '256379950'
1277,1732447, '249230575'
1278,1732447, '245580808'
1279,1732447, '245161307'
1280,1732447, '242880900'
1281,1732447, '242361586'
1282,1732447, '234551306'
1283,1732447, '234539741'
1284,1732447, '234470890'
1285,1732447, '234461230'
1286,1732447, '234389977'
1287,1732447, '234382614'
1288,1732447, '234214367'
1289,1732447, '231132014'
1290,1732447, '230942668'
1291,1732447, '229699545'
1292,1732447, '229069671'
1293,1732447, '222551448'
1294,1732447, '215900269'
1295,1732447, '31972579'
1296,1732447, '30850954'
1297,1732447, '4685458'
1298,1732447, '2808243'
1299,1732447, '2225495'
1300,1732447, '2221530'
1301,1732447, '2221411'
1302,1732447, '1744768'
1303,1732448,'259059845'
1304,1732448, '258257722'
1305,1732448, '242274273'
1306,1732448, '234454858'
1307,1732448, '252267806'
1308,1732448, '234255164'
1309,1732448, '234192330'
1310,1732448, '200455809'
1311,1732448, '23822378'
1312,1732448, '23575113'
1313,1732448, '4686735'
1314,1732448, '4672836'
1315,1732448, '2231462'
1316,1732448, '4701841'
1317,1732448, '2234574'
1318,1732448, '1847741'
1319,1732448, '1843533'
1320,1732448, '1843130'
1321,1732448, '2229776'
1322,1732448, '1853277'
1323,1732448, '1842647'
1324,1732448, '1749033'
1325,1732448, '1744304'
1326,1732448, '1813571'
1327,1732448, '1779652'
1328,1732448, '4686735'
1329,1732448, '4672836'
1330,1732448, '2231462'
1331,1732448, '4701841'
1332,1732448, '2234574'
1333,1732448, '1847741'
1334,1732448, '1843533'
1335,1732448, '1843130'
1336,1732448, '2229776'
1337,1732448, '1853277'
1338,1732448, '1842647'
1339,1732448, '1749033'
1340,1732448, '1744304'
1341,1732448, '1813571'
1342,1732448, '1779652'
1343,1732449,'249228676'
1344,1732449, '234992094'
1345,1732449, '234425970'
1346,1732449, '234363482'
1347,1732449, '228604089'
1348,1732449, '224884291'
1349,1732449, '317837352'
1350,1732449, '252710903'
1351,1732449, '252331923'
1352,1732449, '252191232'
1353,1732449, '235753348'
1354,1732449, '234933140'
1355,1732449, '234880687'
1356,1732449, '234864572'
1357,1732449, '234452532'
1358,1732449, '234389977'
1359,1732449, '234330607'
1360,1732449, '231971483'
1361,1732449, '229069674'
1362,1732449, '228537801'
1363,1732449, '227752806'
1364,1732449, '225105630'
1365,1732449, '222920338'
1366,1732449, '222704802'
1367,1732449, '37260604'
1368,1732449, '12352589'
1369,1732449, '2235697'
1370,1732449, '1732660'
1371,1732450,'273870829'
1372,1732450, '284964822'
1373,1732450, '235484600'
1374,1732450, '234506853'
1375,1732450, '234363398'
1376,1732450, '234328184'
1377,1732450, '234267164'
1378,1732450, '234219092'
1379,1732450, '226188103'
1380,1732450, '224510825'
1381,1732450, '24293760'
1382,1732450, '2226907'
1383,1732450, '23926442'
1384,1732450, '4670882'
1385,1732450, '4665744'
1386,1732450, '24293760'
1387,1732450, '2226907'
1388,1732450, '23926442'
1389,1732450, '4670882'
1390,1732450, '4665744'
1391,1732451,'280743919'
1392,1732451, '246191243'
1393,1732451, '244345574'
1394,1732451, '228393747'
1395,1732451, '303491732'
1396,1732451, '288495873'
1397,1732451, '268549716'
1398,1732451, '268529792'
1399,1732451, '268164240'
1400,1732451, '267184861'
1401,1732451, '265583713'
1402,1732451, '265548042'
1403,1732451, '265368132'
1404,1732451, '265366569'
1405,1732451, '265354794'
1406,1732451, '262952033'
1407,1732451, '260401393'
1408,1732451, '254770291'
1409,1732451, '248664758'
1410,1732451, '247523657'
1411,1732451, '247167956'
1412,1732451, '247020093'
1413,1732451, '246303673'
1414,1732451, '245648481'
1415,1732451, '245583770'
1416,1732451, '244959544'
1417,1732451, '244457569'
1418,1732451, '243073771'
1419,1732451, '243021681'
1420,1732451, '243020268'
1421,1732451, '243019391'
1422,1732451, '243016785'
1423,1732451, '242373139'
1424,1732451, '239518936'
1425,1732451, '238859200'
1426,1732451, '233635769'
1427,1732451, '233030713'
1428,1732451, '230872608'
1429,1732451, '228791692'
1430,1732451, '228677297'
1431,1732451, '227067798'
1432,1732451, '227066074'
1433,1732451, '225743037'
1434,1732451, '225594047'
1435,1732451, '222824348'
1436,1732451, '222708862'
1437,1732451, '222699271'
1438,1732451, '222695004'
1439,1732451, '222690021'
1440,1732451, '222688622'
1441,1732451, '222514164'
1442,1732451, '222562185'
1443,1732451, '222547920'
1444,1732451, '222433300'
1445,1732451, '222426152'
1446,1732451, '222425993'
1447,1732451, '222420680'
1448,1732451, '222411890'
1449,1732451, '49300364'
1450,1732451, '49127621'
1451,1732451, '40703856'
1452,1732451, '38332779'
1453,1732451, '38332452'
1454,1732451, '44961899'
1455,1732451, '38332429'
1456,1732451, '31418548'
1457,1732451, '2830860'
1458,1732451, '2779557'
1459,1732451, '2624552'
1460,1732451, '2617708'
1461,1732451, '2555305'
1462,1732451, '2555118'
1463,1732451, '2414408'
1464,1732451, '2385073'
1465,1732451, '2218759'
1466,1732451, '2143312'
1467,1732451, '2142828'
1468,1732451, '2142402'
1469,1732451, '2141515'
1470,1732451, '2136355'
1471,1732451, '2136352'
1472,1732451, '2133654'
1473,1732451, '2133588'
1474,1732451, '2128916'
1475,1732451, '2128021'
1476,1732451, '2123897'
1477,1732451, '2123081'
1478,1732451, '2126806'
1479,1732451, '2122270'
1480,1732451, '2121927'
1481,1732451, '2121498'
1482,1732451, '2121652'
1483,1732451, '2121188'
1484,1732451, '2120308'
1485,1732451, '2120299'
1486,1732451, '2119647'
1487,1732451, '2120119'
1488,1732451, '2119623'
1489,1732451, '2119468'
1490,1732451, '2119411'
1491,1732451, '2119264'
1492,1732451, '2118077'
1493,1732451, '2117185'
1494,1732451, '2117151'
1495,1732451, '2116065'
1496,1732451, '2115454'
1497,1732451, '2114822'
1498,1732451, '2114110'
1499,1732451, '2113474'
1500,1732451, '2112643'
1501,1732451, '2110880'
1502,1732451, '2109355'
1503,1732451, '2109045'
1504,1732451, '2111542'
1505,1732451, '2110404'
1506,1732451, '2107358'
1507,1732451, '2103326'
1508,1732451, '2109044'
1509,1732451, '2107072'
1510,1732451, '2104821'
1511,1732451, '2103175'
1512,1732451, '2101998'
1513,1732451, '2101597'
1514,1732451, '2101379'
1515,1732451, '2101130'
1516,1732451, '2101025'
1517,1732451, '2100347'
1518,1732451, '2100547'
1519,1732451, '2100433'
1520,1732451, '2100191'
1521,1732451, '2099739'
1522,1732451, '2097033'
1523,1732451, '2097356'
1524,1732451, '2097163'
1525,1732451, '2075212'
1526,1732451, '1900715'
1527,1732451, '1892739'
1528,1732451, '1916536'
1529,1732451, '1916276'
1530,1732451, '1889575'
1531,1732451, '1887455'
1532,1732451, '1768251'
1533,1732451, '1765098'
1534,1732451, '1887917'
1535,1732451, '1768902'
1536,1732451, '1758733'
1537,1732451, '1757287'
1538,1732452,'45679266'
1539,1732452, '45679264'
1540,1732452, '238409556'
1541,1732452, '234507647'
1542,1732452, '234494784'
1543,1732452, '234490241'
1544,1732452, '234414274'
1545,1732452, '232752554'
1546,1732452, '229532322'
1547,1732452, '23858959'
1548,1732452, '4672836'
1549,1732452, '23820473'
1550,1732452, '2273208'
1551,1732452, '2232325'
1552,1732452, '2226983'
1553,1732452, '1779891'
1554,1732453,'237416927'
1555,1732453, '248773894'
1556,1732453, '1745820'
1557,1732454,'249230089'
1558,1732454, '234486931'
1559,1732454, '234341808'
1560,1732454, '234325597'
1561,1732454, '234313884'
1562,1732454, '41716749'
1563,1732454, '41716748'
1564,1732454, '23928489'
1565,1732454, '2267903'
1566,1732454, '2225568'
1567,1732454, '2225155'
1568,1732454, '2222884'
1569,1732454, '2219712'
1570,1732454, '1846555'
1571,1732454, '1815542'
1572,1732454, '259262639'
1573,1732454, '234513601'
1574,1732454, '234508068'
1575,1732454, '234494449'
1576,1732454, '234276486'
1577,1732454, '234219631'
1578,1732454, '234204150'
1579,1732454, '227666234'
1580,1732454, '227500184'
1581,1732454, '4713584'
1582,1732454, '2225709'
1583,1732454, '2224924'
1584,1732454, '2220783'
1585,1732454, '2220458'
1586,1732454, '1840103'
1587,1732454, '1814979'
1588,1732454, '1788020'
1589,1732455,'253926126'
1590,1732455, '234440556'
1591,1732455, '41706797'
1592,1732455, '23857583'
1593,1732455, '1843700'
1594,1732455, '1840245'
1595,1732455, '1818491'
1596,1732455, '1795775'
1597,1732455, '1792493'
1598,1732455, '1787762'
1599,1732455, '1779488'
1600,1732455, '316806365'
1601,1732455, '271676340'
1602,1732455, '259601412'
1603,1732455, '253723502'
1604,1732455, '234429703'
1605,1732455, '234392625'
1606,1732455, '234366654'
1607,1732455, '234319241'
1608,1732455, '234273865'
1609,1732455, '234247972'
1610,1732455, '234191704'
1611,1732455, '234176358'
1612,1732455, '232797540'
1613,1732455, '232752766'
1614,1732455, '231124554'
1615,1732455, '229878043'
1616,1732455, '229615334'
1617,1732455, '227605119'
1618,1732455, '227504855'
1619,1732455, '41586643'
1620,1732455, '2594378'
1621,1732455, '2230939'
1622,1732455, '2230888'
1623,1732455, '2040080'
1624,1732455, '1818714'
1625,1732455, '1816315'
1626,1732455, '1816226'
1627,1732455, '1812186'
1628,1732455, '1811295'
1629,1732455, '1808376'
1630,1732455, '1739247'
1631,1732456,'257425939'
1632,1732456, '234279572'
1633,1732456, '234262807'
1634,1732457,'253916792'
1635,1732457, '234536718'
1636,1732457, '277429861'
1637,1732457, '253670993'
1638,1732457, '252144016'
1639,1732457, '249228545'
1640,1732457, '243570024'
1641,1732457, '234545002'
1642,1732457, '234427615'
1643,1732457, '234376138'
1644,1732457, '234326871'
1645,1732457, '234352200'
1646,1732457, '234318450'
1647,1732457, '234309759'
1648,1732457, '234305271'
1649,1732457, '234301389'
1650,1732457, '234273723'
1651,1732457, '234272336'
1652,1732457, '234258164'
1653,1732457, '234241699'
1654,1732457, '234233102'
1655,1732457, '234188675'
1656,1732457, '234177728'
1657,1732457, '234175236'
1658,1732457, '215900269'
1659,1732457, '23925559'
1660,1732457, '23912420'
1661,1732457, '200455733'
1662,1732457, '200455705'
1663,1732457, '23869770'
1664,1732457, '23575226'
1665,1732457, '2219974'
1666,1732457, '23849152'
1667,1732457, '23845257'
1668,1732457, '23583408'
1669,1732457, '1780096'
1670,1732458,'259060965'
1671,1732458, '249228871'
1672,1732458, '242280510'
1673,1732458, '234483340'
1674,1732458, '234341340'
1675,1732458, '231016634'
1676,1732458, '45679266'
1677,1732458, '45679264'
1678,1732458, '45679049'
1679,1732458, '23880607'
1680,1732458, '23700489'
1681,1732458, '4719126'
1682,1732458, '4672836'
1683,1732458, '2232188'
1684,1732458, '2229998'
1685,1732458, '2225522'
1686,1732458, '249228749'
1687,1732458, '249227988'
1688,1732458, '241448132'
1689,1732458, '234539248'
1690,1732458, '234444979'
1691,1732458, '234263189'
1692,1732458, '234188247'
1693,1732458, '228525067'
1694,1732458, '227186785'
1695,1732458, '24157857'
1696,1732458, '23903683'
1697,1732458, '23890589'
1698,1732458, '23840672'
1699,1732458, '2234893'
1700,1732458, '2221675'
1701,1732458, '1840172'
1702,1732458, '1819350'
1703,1732458, '1812796'
1704,1732460,'265743921'
1705,1732460, '235546337'
1706,1732460, '235544395'
1707,1732460, '222708598'
1708,1732460, '222678166'
1709,1732460, '41596434'
1710,1732460, '11364697'
1711,1732460, '2236805'
1712,1732460, '2235129'
1713,1732460, '2234433'
1714,1732460, '2234232'
1715,1732460, '2234160'
1716,1732460, '2232987'
1717,1732460, '2230172'
1718,1732460, '2003428'
1719,1732460, '2003150'
1720,1732460, '2002950'
1721,1732460, '2002368'
1722,1732460, '2002142'
1723,1732460, '2000546'
1724,1732460, '2000293'
1725,1732460, '1999176'
1726,1732460, '1998978'
1727,1732460, '1997231'
1728,1732460, '1979202'
1729,1732460, '242357348'
1730,1732460, '226781131'
1731,1732460, '222835879'
1732,1732460, '222701139'
1733,1732460, '222692711'
1734,1732460, '222556039'
1735,1732460, '222540049'
1736,1732460, '27259810'
1737,1732460, '11238639'
1738,1732460, '2236957'
1739,1732460, '2236650'
1740,1732460, '2236553'
1741,1732460, '2236480'
1742,1732460, '2233272'
1743,1732460, '2231682'
1744,1732460, '2087394'
1745,1732460, '2002786'
1746,1732460, '2002111'
1747,1732460, '2000230'
1748,1732460, '1998884'
1749,1732460, '1732409'
1750,1732461,'248857926'
1751,1732461, '248857397'
1752,1732461, '277370700'
1753,1732461, '253047523'
1754,1732461, '252988562'
1755,1732461, '252875444'
1756,1732461, '234400418'
1757,1732461, '234359752'
1758,1732461, '234317894'
1759,1732461, '234271329'
1760,1732461, '230984567'
1761,1732461, '230967119'
1762,1732461, '230918413'
1763,1732461, '225291586'
1764,1732461, '229864740'
1765,1732461, '23887403'
1766,1732461, '23878373'
1767,1732461, '23869185'
1768,1732461, '45351779'
1769,1732461, '4669958'
1770,1732461, '2233593'
1771,1732461, '1841035'
1772,1732461, '1840770'
1773,1732461, '2233731'
1774,1732462,'253226404'
1775,1732463,'249228064'
1776,1732463, '23912989'
1777,1732463, '305955749'
1778,1732463, '234442817'
1779,1732463, '234439653'
1780,1732463, '234206158'
1781,1732463, '234183375'
1782,1732463, '23882605'
1783,1732463, '23855968'
1784,1732463, '23702260'
1785,1732463, '4708587'
1786,1732463, '1842217'
1787,1732463, '2228603'
1788,1732464,'257764784'
1789,1732464, '231130457'
1790,1732464, '231104183'
1791,1732464, '278912824'
1792,1732464, '249224221'
1793,1732464, '248783465'
1794,1732464, '248782863'
1795,1732464, '239533614'
1796,1732464, '234306199'
1797,1732464, '234193941'
1798,1732464, '231089349'
1799,1732464, '231033520'
1800,1732464, '230944777'
1801,1732464, '230955452'
1802,1732464, '230936361'
1803,1732464, '230933476'
1804,1732464, '230931317'
1805,1732464, '230922839'
1806,1732464, '27259840'
1807,1732464, '227496294'
1808,1732464, '12642813'
1809,1732464, '12469939'
1810,1732464, '2655119'
1811,1732464, '23851619'
1812,1732464, '2235100'
1813,1732464, '2227805'
1814,1732464, '2225396'
1815,1732464, '1843561'
1816,1732464, '2230927'
1817,1732464, '2221969'
1818,1732465,'2235908'
1819,1732465, '2230360'
1820,1732465, '2227920'
1821,1732465, '248776964'
1822,1732465, '235507964'
1823,1732465, '234215894'
1824,1732465, '222553631'
1825,1732465, '13333587'
1826,1732465, '2233992'
1827,1732465, '2233484'
1828,1732465, '2223910'
1829,1732465, '2223219'
1830,1732466,'235329300'
1831,1732466, '234495633'
1832,1732466, '2228371'
1833,1732466, '2222082'
1834,1732466, '1740282'
1835,1732466, '1732625'
1836,1732466, '279778046'
1837,1732466, '229800572'
1838,1732466, '23872076'
1839,1732467,'234434802'
1840,1732467, '234394379'
1841,1732467, '2222180'
